area,creation_date,created_as_free_user,active_date,renew_count,last_successfully_transaction,has_billed,charge_id,last_renew_attempt,user_plan,billing_count,cancelled_date,survival_days,churned
91,2015-10-05,1,2015-10-05,2,2015-11-01,1,"3,793",2015-11-01,1,0,,,0
75,2015-10-06,1,2015-10-06,3,2015-11-01,1,"3,793",2015-11-01,1,0,,,0
17,2015-10-10,0,2015-10-10,3,2015-11-05,1,"3,793",2015-11-05,1,0,,,0
88,2015-09-26,1,2015-09-26,2,2015-11-01,1,"3,793",2015-11-01,1,0,,,0
11,2015-10-11,1,2015-10-11,2,2015-11-05,1,"3,793",2015-11-05,1,0,,,0
21,2015-10-01,1,2015-10-01,2,2015-11-01,1,"3,793",2015-11-01,1,0,,,0
81,2015-10-01,1,2015-10-01,1,2015-11-01,1,"3,793",2015-11-01,1,0,,,0
85,2015-09-27,1,2015-09-27,2,2015-11-01,1,"3,793",2015-11-01,1,0,,,0
87,2015-09-29,1,2015-09-29,1,2015-11-01,1,"3,793",2015-11-01,1,0,,,0
41,2015-10-15,1,2015-10-15,0,,0,"3,793",2015-11-06,1,4,,,0
61,2015-10-10,1,2015-10-10,0,,0,"3,793",2015-11-07,1,1,,,0
81,2015-10-05,1,2015-10-05,0,,0,"3,793",2015-11-07,1,1,,,0
85,2015-10-05,1,2015-10-05,0,,0,"3,793",2015-11-07,1,1,,,0
88,2015-10-05,1,2015-10-05,0,,0,"3,793",2015-11-07,1,1,,,0
41,2015-10-12,1,2015-10-12,0,,0,"3,793",2015-11-07,1,1,,,0
82,2015-10-09,1,2015-10-09,0,,0,"3,793",2015-11-07,1,1,,,0
83,2015-10-08,1,2015-10-08,2,2015-10-19,1,"3,793",2015-11-07,1,1,,,0
11,2015-10-12,1,2015-10-12,0,,0,"3,793",2015-11-07,1,1,,,0
87,2015-10-04,1,2015-10-04,0,,0,"3,793",2015-11-07,1,1,,,0
88,2015-10-02,1,2015-10-02,2,2015-10-10,1,"3,793",2015-11-07,1,1,,,0
98,2015-10-06,1,2015-10-06,0,,0,"3,793",2015-11-07,1,1,,,0
91,2015-09-29,1,2015-09-29,0,,0,"3,793",2015-11-07,1,1,,,0
21,2015-10-09,1,2015-10-09,0,,0,"3,793",2015-11-07,1,1,,,0
88,2015-09-26,1,2015-09-26,3,2015-10-14,1,"3,793",2015-11-07,1,1,,,0
38,2015-10-09,1,2015-10-09,1,2015-10-24,1,"3,793",2015-11-07,1,1,,,0
11,2014-08-21,0,2014-08-21,215,2015-11-02,1,"3,795",2015-11-07,1,1,,,0
41,2015-10-02,1,2015-10-02,0,,0,"3,793",2015-11-07,1,1,,,0
91,2015-10-11,1,2015-10-11,0,,0,"3,793",2015-11-07,1,1,,,0
11,2015-09-29,1,2015-09-29,0,,0,"3,793",2015-11-07,1,1,,,0
41,2014-08-21,1,2014-08-21,58,2015-11-07,1,"3,795",2015-11-07,1,0,,,0
83,2015-10-10,1,2015-10-10,2,2015-10-31,1,"3,793",2015-11-07,1,1,,,0
48,2014-09-18,1,2014-09-18,236,2015-11-07,1,"3,795",2015-11-07,1,0,,,0
19,2015-10-08,1,2015-10-08,3,2015-11-07,1,"3,793",2015-11-07,1,0,,,0
18,2015-10-10,0,2015-10-10,4,2015-11-07,1,"3,793",2015-11-07,2,0,,,0
81,2015-07-05,1,2015-07-05,5,2015-10-31,1,"3,793",2015-11-07,1,1,,,0
19,2015-09-26,0,2015-09-26,5,2015-10-31,1,"3,793",2015-11-07,1,1,,,0
34,2014-08-31,0,2014-08-31,417,2015-11-07,1,"3,795",2015-11-07,1,0,,,0
83,2014-09-16,0,2014-09-16,343,2015-11-07,1,"3,795",2015-11-07,1,0,,,0
21,2015-09-29,1,2015-09-29,5,2015-11-07,1,"3,793",2015-11-07,1,0,,,0
99,2015-09-25,1,2015-09-25,1,2015-10-30,1,"3,793",2015-11-07,1,1,,,0
13,2015-10-01,0,2015-10-01,0,2015-10-01,1,"3,793",2015-11-07,1,1,,,0
19,2015-10-10,0,2015-10-10,4,2015-11-07,1,"3,793",2015-11-07,1,0,,,0
31,2015-10-10,0,2015-10-10,3,2015-10-31,1,"3,793",2015-11-07,1,1,,,0
41,2014-09-20,1,2014-09-20,406,2015-11-07,1,"3,795",2015-11-07,1,0,,,0
11,2015-10-01,1,2015-10-01,2,2015-10-31,1,"3,793",2015-11-07,1,1,,,0
11,2015-10-09,0,2015-10-09,3,2015-10-31,1,"3,793",2015-11-07,1,1,,,0
34,2015-10-03,1,2015-10-03,0,,0,"3,793",2015-11-07,1,1,,,0
41,2015-10-09,1,2015-10-09,1,2015-10-12,1,"3,793",2015-11-07,1,1,,,0
11,2015-10-10,1,2015-10-10,0,,0,"3,793",2015-11-07,1,1,,,0
48,2014-09-29,1,2014-09-29,68,2015-09-22,1,"3,795",2015-11-07,1,1,,,0
15,2015-10-02,1,2015-10-02,0,,0,"3,793",2015-11-07,1,1,,,0
32,2015-10-03,1,2015-10-03,0,,0,"3,793",2015-11-07,1,1,,,0
35,2015-10-15,1,2015-10-15,0,,0,"3,793",2015-11-07,1,1,,,0
87,2015-10-03,1,2015-10-03,0,,0,"3,793",2015-11-07,1,1,,,0
31,2015-10-14,1,2015-10-14,0,,0,"3,793",2015-11-07,1,1,,,0
13,2015-10-01,1,2015-10-01,1,2015-10-25,1,"3,793",2015-11-07,1,1,,,0
83,2015-10-10,1,2015-10-10,0,,0,"3,793",2015-11-07,1,1,,,0
91,2015-10-05,1,2015-10-05,2,2015-10-13,1,"3,793",2015-11-07,1,1,,,0
79,2015-09-28,1,2015-09-28,0,,0,"3,793",2015-11-07,1,1,,,0
11,2015-10-08,1,2015-10-08,3,2015-10-29,1,"3,793",2015-11-07,1,1,,,0
84,2015-10-12,1,2015-10-12,0,,0,"3,793",2015-11-07,1,1,,,0
55,2014-07-25,0,2014-07-25,316,2015-11-02,1,"3,795",2015-11-07,1,1,,,0
92,2014-09-10,0,2014-09-10,120,2015-11-02,1,"3,795",2015-11-07,1,1,,,0
84,2015-09-30,1,2015-09-30,0,,0,"3,793",2015-11-07,1,1,,,0
51,2015-10-09,1,2015-10-09,0,,0,"3,793",2015-11-07,1,1,,,0
61,2015-10-05,1,2015-10-05,1,2015-10-08,1,"3,793",2015-11-07,1,1,,,0
99,2014-09-24,1,2014-09-24,73,2015-10-20,1,"3,795",2015-11-07,1,1,,,0
11,2015-09-27,1,2015-09-27,0,,0,"3,793",2015-11-07,1,1,,,0
98,2015-09-25,1,2015-09-25,0,,0,"3,793",2015-11-07,1,1,,,0
86,2015-10-11,1,2015-10-11,0,,0,"3,793",2015-11-07,1,1,,,0
75,2015-09-28,1,2015-09-28,0,,0,"3,793",2015-11-07,1,1,,,0
81,2015-10-01,1,2015-10-01,0,,0,"3,793",2015-11-07,1,1,,,0
81,2014-09-22,1,2014-09-22,65,2015-10-10,1,"3,795",2015-11-07,1,1,,,0
41,2015-10-07,0,2015-10-07,2,2015-10-31,1,"3,793",2015-11-07,1,1,,,0
11,2015-09-26,0,2015-09-26,5,2015-10-31,1,"3,793",2015-11-07,1,1,,,0
11,2015-09-25,1,2015-09-25,7,2015-11-07,1,"3,793",2015-11-07,1,0,,,0
81,2014-09-24,0,2014-09-24,392,2015-11-07,1,"3,795",2015-11-07,1,0,,,0
21,2015-10-02,0,2015-10-02,4,2015-10-31,1,"3,793",2015-11-07,1,1,,,0
51,2014-08-06,0,2014-08-06,455,2015-11-07,1,"3,795",2015-11-07,2,0,,,0
85,2014-09-18,0,2014-09-18,269,2015-11-07,1,"3,795",2015-11-07,1,0,,,0
11,2014-08-15,0,2014-08-15,400,2015-11-07,1,"3,795",2015-11-07,1,0,,,0
91,2014-09-01,0,2014-09-01,335,2015-11-07,1,"3,795",2015-11-07,1,0,,,0
17,2015-10-02,0,2015-10-02,5,2015-11-07,1,"3,793",2015-11-07,2,0,,,0
11,2014-09-23,0,2014-09-23,165,2015-11-07,1,"3,795",2015-11-07,1,0,,,0
41,2014-08-29,0,2014-08-29,379,2015-11-07,1,"3,795",2015-11-07,1,0,,,0
11,2015-10-10,0,2015-10-10,4,2015-11-07,1,"3,793",2015-11-07,2,0,,,0
47,2014-09-23,0,2014-09-23,407,2015-11-07,1,"3,795",2015-11-07,2,0,,,0
75,2014-09-20,0,2014-09-20,350,2015-11-07,1,"3,795",2015-11-07,1,0,,,0
85,2015-10-05,0,2015-10-05,4,2015-11-07,1,"3,793",2015-11-07,1,0,,,0
47,2015-10-10,0,2015-10-10,4,2015-11-07,1,"3,793",2015-11-07,2,0,,,0
46,2014-08-23,0,2014-08-23,418,2015-11-07,1,"3,795",2015-11-07,1,0,,,0
85,2014-09-11,0,2014-09-11,390,2015-11-07,1,"3,795",2015-11-07,1,0,,,0
21,2015-10-04,0,2015-10-04,4,2015-11-01,1,"3,793",2015-11-01,1,0,,,0
91,2014-08-21,1,2014-08-21,92,2015-11-07,1,"3,795",2015-11-07,1,0,,,0
13,2015-09-25,1,2015-09-25,2,2015-11-01,1,"3,793",2015-11-01,1,0,,,0
54,2014-09-26,0,2014-09-26,225,2015-11-07,1,"3,795",2015-11-07,1,0,,,0
88,2015-09-30,1,2015-09-30,1,2015-11-01,1,"3,793",2015-11-01,1,0,,,0
11,2015-10-02,0,2015-10-02,5,2015-11-06,1,"3,793",2015-11-06,2,0,,,0
88,2015-09-25,0,2015-09-25,6,2015-11-06,1,"3,793",2015-11-06,1,0,,,0
11,2015-10-03,1,2015-10-03,2,2015-11-01,1,"3,793",2015-11-01,1,0,,,0
88,2015-10-12,1,2015-10-12,2,2015-11-01,1,"3,793",2015-11-01,1,0,,,0
12,2015-09-27,1,2015-09-27,3,2015-11-01,1,"3,793",2015-11-01,1,0,,,0
62,2015-10-03,1,2015-10-03,4,2015-11-04,1,"3,793",2015-11-04,1,0,,,0
91,2015-09-27,0,2015-09-27,4,2015-11-01,1,"3,793",2015-11-01,1,0,,,0
71,2015-10-04,1,2015-10-04,1,2015-11-01,1,"3,793",2015-11-01,1,0,,,0
91,2015-10-08,1,2015-10-08,1,2015-11-05,1,"3,793",2015-11-05,1,0,,,0
21,2015-09-30,0,2015-09-30,5,2015-11-04,1,"3,793",2015-11-04,2,0,,,0
11,2015-09-27,1,2015-09-27,1,2015-11-01,1,"3,793",2015-11-01,1,0,,,0
11,2015-10-09,1,2015-10-09,3,2015-11-05,1,"3,793",2015-11-05,1,0,,,0
41,2015-10-10,1,2015-10-10,2,2015-11-01,1,"3,793",2015-11-01,1,0,,,0
45,2015-10-05,1,2015-10-05,1,2015-11-06,1,"3,793",2015-11-06,1,0,,,0
85,2015-10-03,1,2015-10-03,3,2015-11-01,1,"3,793",2015-11-01,1,0,,,0
71,2015-10-06,1,2015-10-06,1,2015-11-01,1,"3,793",2015-11-01,1,0,,,0
88,2015-10-04,1,2015-10-04,2,2015-11-01,1,"3,793",2015-11-01,1,0,,,0
91,2015-09-25,1,2015-09-25,1,2015-11-01,1,"3,793",2015-11-01,1,0,,,0
21,2015-10-14,0,2015-10-14,1,2015-11-01,1,"3,793",2015-11-01,1,0,,,0
91,2015-10-12,1,2015-10-12,2,2015-11-02,1,"3,793",2015-11-02,1,0,,,0
42,2015-10-07,1,2015-10-07,1,2015-11-01,1,"3,793",2015-11-01,1,0,,,0
27,2015-10-10,1,2015-10-10,3,2015-11-02,1,"3,793",2015-11-02,1,0,,,0
71,2015-09-25,1,2015-09-25,5,2015-11-01,1,"3,793",2015-11-01,1,0,,,0
84,2015-09-29,1,2015-09-29,1,2015-11-01,1,"3,793",2015-11-01,1,0,,,0
82,2015-10-13,1,2015-10-13,1,2015-11-01,1,"3,793",2015-11-01,1,0,,,0
31,2015-09-29,1,2015-09-29,1,2015-11-01,1,"3,793",2015-11-01,1,0,,,0
91,2015-10-06,1,2015-10-06,1,2015-11-01,1,"3,793",2015-11-01,1,0,,,0
11,2015-10-05,0,2015-10-05,4,2015-11-02,1,"3,793",2015-11-02,1,0,,,0
12,2015-10-05,1,2015-10-05,0,,0,"3,793",2015-11-06,1,4,,,0
83,2015-10-07,1,2015-10-07,0,,0,"3,793",2015-11-07,1,1,,,0
83,2014-08-04,0,2014-08-04,457,2015-11-07,1,"3,795",2015-11-07,2,0,,,0
41,2014-09-16,0,2014-09-16,414,2015-11-07,1,"3,795",2015-11-07,2,0,,,0
31,2014-09-18,0,2014-09-18,412,2015-11-07,1,"3,795",2015-11-07,2,0,,,0
47,2014-08-20,0,2014-08-20,429,2015-11-07,1,"3,795",2015-11-07,2,0,,,0
11,2014-08-31,0,2014-08-31,407,2015-11-07,1,"3,795",2015-11-07,1,0,,,0
95,2014-09-19,0,2014-09-19,284,2015-11-07,1,"3,795",2015-11-07,2,0,,,0
11,2015-10-04,0,2015-10-04,3,2015-11-07,1,"3,793",2015-11-07,1,0,,,0
42,2015-10-03,0,2015-10-03,5,2015-11-07,1,"3,793",2015-11-07,1,0,,,0
85,2014-09-12,0,2014-09-12,418,2015-11-07,1,"3,795",2015-11-07,2,0,,,0
11,2014-09-30,1,2014-09-30,61,2015-11-06,1,"3,795",2015-11-07,1,1,,,0
88,2014-09-27,1,2014-09-27,213,2015-11-07,1,"3,795",2015-11-07,1,0,,,0
47,2015-10-13,1,2015-10-13,3,2015-11-01,1,"3,793",2015-11-01,1,0,,,0
45,2014-10-03,0,2014-10-03,397,2015-11-07,1,"3,795",2015-11-07,2,0,,,0
98,2015-10-13,1,2015-10-13,1,2015-11-05,1,"3,793",2015-11-05,1,0,,,0
88,2014-09-27,0,2014-09-27,401,2015-11-07,1,"3,795",2015-11-07,1,0,,,0
49,2015-10-06,1,2015-10-06,2,2015-11-04,1,"3,793",2015-11-04,1,0,,,0
84,2015-06-20,0,2015-06-20,20,2015-11-07,1,"3,793",2015-11-07,2,0,,,0
38,2015-10-03,1,2015-10-03,2,2015-11-01,1,"3,793",2015-11-01,1,0,,,0
21,2015-10-11,1,2015-10-11,2,2015-10-31,1,"3,793",2015-11-07,1,1,,,0
91,2015-10-02,1,2015-10-02,1,2015-11-01,1,"3,793",2015-11-01,1,0,,,0
21,2015-10-06,1,2015-10-06,0,,0,"3,793",2015-11-07,1,1,,,0
35,2015-10-05,1,2015-10-05,1,2015-11-02,1,"3,793",2015-11-02,1,0,,,0
71,2014-09-05,0,2014-09-05,249,2015-11-07,1,"3,795",2015-11-07,1,0,,,0
85,2015-10-09,1,2015-10-09,1,2015-11-01,1,"3,793",2015-11-01,1,0,,,0
73,2014-09-11,0,2014-09-11,404,2015-11-07,1,"3,795",2015-11-07,1,0,,,0
99,2015-10-11,1,2015-10-11,1,2015-11-02,1,"3,793",2015-11-02,1,0,,,0
87,2015-09-30,1,2015-09-30,1,2015-11-01,1,"3,793",2015-11-01,1,0,,,0
11,2015-09-29,0,2015-09-29,5,2015-11-03,1,"3,793",2015-11-03,1,0,,,0
88,2015-10-04,0,2015-10-04,4,2015-11-01,1,"3,793",2015-11-01,1,0,,,0
11,2015-10-05,0,2015-10-05,4,2015-11-03,1,"3,793",2015-11-03,1,0,,,0
45,2015-10-04,1,2015-10-04,1,2015-11-01,1,"3,793",2015-11-01,1,0,,,0
21,2015-10-04,0,2015-10-04,4,2015-11-01,1,"3,793",2015-11-01,2,0,,,0
83,2015-09-30,1,2015-09-30,1,2015-11-01,1,"3,793",2015-11-01,1,0,,,0
86,2015-10-11,1,2015-10-11,4,2015-11-03,1,"3,793",2015-11-03,1,0,,,0
71,2015-09-24,1,2015-09-24,6,2015-11-02,1,"3,793",2015-11-02,1,0,,,0
45,2015-10-03,1,2015-10-03,1,2015-11-01,1,"3,793",2015-11-01,1,0,,,0
51,2015-10-05,0,2015-10-05,4,2015-11-02,1,"3,793",2015-11-02,2,0,,,0
82,2015-09-27,0,2015-09-27,5,2015-11-02,1,"3,793",2015-11-02,1,0,,,0
35,2015-10-02,1,2015-10-02,1,2015-11-01,1,"3,793",2015-11-01,1,0,,,0
71,2015-09-25,0,2015-09-25,6,2015-11-06,1,"3,793",2015-11-06,2,0,,,0
61,2015-09-30,0,2015-09-30,5,2015-11-04,1,"3,793",2015-11-04,1,0,,,0
11,2015-10-03,1,2015-10-03,2,2015-11-01,1,"3,793",2015-11-01,1,0,,,0
21,2015-10-12,1,2015-10-12,3,2015-11-06,1,"3,793",2015-11-06,1,0,,,0
61,2015-10-06,0,2015-10-06,1,2015-11-05,1,"3,793",2015-11-05,1,0,,,0
21,2015-10-11,0,2015-10-11,3,2015-11-01,1,"3,793",2015-11-01,1,0,,,0
85,2015-10-09,0,2015-10-09,1,2015-11-01,1,"3,793",2015-11-01,1,0,,,0
11,2014-08-05,1,2014-08-05,45,2015-11-06,1,"3,795",2015-11-06,1,0,,,0
11,2015-09-25,1,2015-09-25,2,2015-11-01,1,"3,793",2015-11-01,1,0,,,0
21,2015-10-03,0,2015-10-03,4,2015-11-01,1,"3,793",2015-11-01,2,0,,,0
91,2015-10-10,1,2015-10-10,1,2015-11-01,1,"3,793",2015-11-01,1,0,,,0
22,2015-10-04,1,2015-10-04,2,2015-11-01,1,"3,793",2015-11-01,1,0,,,0
11,2015-10-05,0,2015-10-05,4,2015-11-02,1,"3,793",2015-11-02,1,0,,,0
22,2015-09-30,1,2015-09-30,2,2015-11-01,1,"3,793",2015-11-01,1,0,,,0
84,2015-10-12,1,2015-10-12,2,2015-11-01,1,"3,793",2015-11-01,1,0,,,0
53,2015-10-09,0,2015-10-09,4,2015-11-06,1,"3,793",2015-11-06,1,0,,,0
31,2015-10-12,1,2015-10-12,1,2015-11-01,1,"3,793",2015-11-01,1,0,,,0
11,2015-10-06,1,2015-10-06,0,,0,"3,793",2015-11-06,1,4,2015-11-06,31,1
45,2015-10-14,1,2015-10-14,1,2015-11-01,1,"3,793",2015-11-01,1,0,,,0
85,2015-10-01,1,2015-10-01,0,,0,"3,793",2015-11-07,1,1,,,0
34,2015-10-03,1,2015-10-03,2,2015-11-01,1,"3,793",2015-11-01,1,0,,,0
21,2015-10-07,1,2015-10-07,0,,0,"3,793",2015-11-07,1,1,,,0
11,2015-10-12,0,2015-10-12,2,2015-11-01,1,"3,793",2015-11-01,1,0,,,0
88,2015-09-28,1,2015-09-28,0,,0,"3,793",2015-11-07,1,1,,,0
21,2015-10-15,0,2015-10-15,2,2015-11-01,1,"3,793",2015-11-01,1,0,,,0
87,2015-10-02,1,2015-10-02,0,,0,"3,793",2015-11-07,1,1,,,0
81,2015-10-06,1,2015-10-06,3,2015-11-01,1,"3,793",2015-11-01,1,0,,,0
41,2015-10-15,1,2015-10-15,0,,0,"3,793",2015-11-07,1,1,,,0
21,2015-10-05,0,2015-10-05,4,2015-11-02,1,"3,793",2015-11-02,1,0,,,0
11,2015-10-12,1,2015-10-12,0,,0,"3,793",2015-11-07,1,1,,,0
98,2015-09-29,1,2015-09-29,4,2015-11-03,1,"3,793",2015-11-03,1,0,,,0
34,2015-10-11,1,2015-10-11,0,,0,"3,793",2015-11-07,1,1,,,0
81,2015-10-09,1,2015-10-09,1,2015-11-04,1,"3,793",2015-11-04,1,0,,,0
21,2015-10-10,0,2015-10-10,4,2015-11-07,1,"3,793",2015-11-07,1,0,,,0
21,2015-10-02,0,2015-10-02,5,2015-11-06,1,"3,793",2015-11-06,1,0,,,0
85,2015-10-10,0,2015-10-10,4,2015-11-07,1,"3,793",2015-11-07,2,0,,,0
82,2015-10-10,1,2015-10-10,1,2015-11-01,1,"3,793",2015-11-01,1,0,,,0
86,2015-07-05,1,2015-07-05,12,2015-11-07,1,"3,793",2015-11-07,1,0,,,0
75,2015-09-25,0,2015-09-25,3,2015-11-01,1,"3,793",2015-11-01,1,0,,,0
15,2014-12-30,1,2014-12-30,21,2015-11-07,1,"3,795",2015-11-07,1,0,,,0
11,2015-09-29,1,2015-09-29,3,2015-11-01,1,"3,793",2015-11-01,1,0,,,0
41,2015-10-02,1,2015-10-02,6,2015-11-07,1,"3,793",2015-11-07,1,0,,,0
69,2015-10-12,0,2015-10-12,3,2015-11-04,1,"3,793",2015-11-04,1,0,,,0
11,2014-10-01,0,2014-10-01,389,2015-11-07,1,"3,795",2015-11-07,1,0,,,0
81,2015-10-05,1,2015-10-05,5,2015-11-06,1,"3,793",2015-11-06,1,0,,,0
32,2015-10-04,0,2015-10-04,2,2015-11-01,1,"3,793",2015-11-01,1,0,,,0
11,2015-10-13,1,2015-10-13,1,2015-11-01,1,"3,793",2015-11-01,1,0,,,0
11,2015-10-08,1,2015-10-08,4,2015-11-04,1,"3,793",2015-11-04,1,0,,,0
84,2015-10-08,1,2015-10-08,2,2015-11-01,1,"3,793",2015-11-01,1,0,,,0
84,2015-10-03,1,2015-10-03,1,2015-11-01,1,"3,793",2015-11-01,1,0,,,0
47,2015-10-11,1,2015-10-11,2,2015-11-01,1,"3,793",2015-11-01,1,0,,,0
21,2015-10-10,1,2015-10-10,1,2015-11-01,1,"3,793",2015-11-01,1,0,,,0
88,2015-10-10,1,2015-10-10,2,2015-11-01,1,"3,793",2015-11-01,1,0,,,0
11,2015-10-12,1,2015-10-12,1,2015-11-02,1,"3,793",2015-11-02,1,0,,,0
75,2015-09-29,1,2015-09-29,1,2015-11-01,1,"3,793",2015-11-01,1,0,,,0
43,2014-08-08,0,2014-08-08,443,2015-11-05,1,"3,795",2015-11-06,1,4,,,0
42,2015-10-03,0,2015-10-03,0,2015-11-01,1,"3,793",2015-11-01,1,0,2015-11-06,34,1
81,2015-10-06,1,2015-10-06,0,,0,"3,793",2015-11-06,1,4,2015-11-06,31,1
11,2015-10-10,0,2015-10-10,0,2015-10-18,1,"3,793",2015-10-18,1,0,2015-10-18,8,1
44,2014-09-09,0,2014-09-09,378,2015-11-07,1,"3,795",2015-11-07,1,0,,,0
21,2015-10-13,1,2015-10-13,0,,0,"3,793",2015-10-13,1,1,2015-10-13,0,1
21,2015-09-27,1,2015-09-27,6,2015-11-07,1,"3,793",2015-11-07,1,0,,,0
11,2015-10-06,0,2015-10-06,0,2015-10-06,1,"3,793",2015-10-06,1,1,2015-10-07,1,1
61,2015-10-03,0,2015-10-03,5,2015-11-07,1,"3,793",2015-11-07,2,0,,,0
98,2015-10-07,1,2015-10-07,0,,0,"3,793",2015-10-07,1,1,2015-10-07,0,1
31,2014-10-02,0,2014-10-02,0,2015-08-05,1,"3,795",2015-10-05,1,1,2015-10-05,368,1
22,2015-10-01,1,2015-10-01,0,,0,"3,793",2015-10-13,1,3,2015-10-13,12,1
71,2015-09-26,1,2015-09-26,0,,0,"3,793",2015-10-15,1,2,2015-10-15,19,1
91,2015-10-04,0,2015-10-04,0,2015-10-11,1,"3,793",2015-10-11,1,0,2015-10-12,8,1
12,2015-10-10,1,2015-10-10,0,,0,"3,793",2015-10-10,1,1,2015-10-10,0,1
11,2015-10-11,0,2015-10-11,0,2015-10-11,1,"3,793",2015-10-11,1,1,2015-10-12,1,1
19,2015-10-03,1,2015-10-03,0,2015-10-08,1,"3,793",2015-10-08,1,0,2015-10-08,5,1
88,2015-10-06,1,2015-10-06,0,,0,"3,793",2015-10-06,1,1,2015-10-06,0,1
12,2015-10-09,0,2015-10-09,0,2015-10-09,1,"3,793",2015-10-09,1,1,2015-10-11,2,1
67,2015-10-06,1,2015-10-06,0,2015-10-06,1,"3,793",2015-10-06,1,0,2015-10-08,2,1
19,2015-09-29,1,2015-09-29,0,,0,"3,793",2015-10-16,1,2,2015-10-16,17,1
31,2015-10-06,1,2015-10-06,0,,0,"3,793",2015-10-06,1,1,2015-10-06,0,1
16,2015-10-05,0,2015-10-05,0,2015-10-05,1,"3,793",2015-10-05,1,1,2015-10-05,0,1
81,2014-10-04,1,2014-10-04,0,2015-08-13,1,"3,795",2015-10-13,1,2,2015-10-13,374,1
11,2015-10-04,0,2015-10-04,0,2015-10-04,1,"3,793",2015-10-04,1,1,2015-10-07,3,1
87,2015-10-05,0,2015-10-05,0,2015-10-05,1,"3,793",2015-10-15,1,2,2015-10-15,10,1
38,2015-10-06,1,2015-10-06,0,,0,"3,793",2015-10-06,1,1,2015-10-06,0,1
21,2015-10-05,0,2015-10-05,0,2015-10-05,1,"3,793",2015-10-05,1,1,2015-10-06,1,1
82,2015-06-15,0,2015-07-24,0,2015-08-15,1,"3,793",2015-10-14,1,4,2015-10-15,83,1
14,2015-10-06,1,2015-10-06,0,2015-10-07,1,"3,793",2015-10-07,1,0,2015-10-07,1,1
74,2015-10-02,0,2015-10-02,0,2015-10-02,1,"3,793",2015-10-02,1,1,2015-10-07,5,1
38,2015-09-30,1,2015-09-30,0,,0,"3,793",2015-10-18,1,1,2015-10-18,18,1
21,2015-10-06,0,2015-10-06,0,2015-10-06,1,"3,793",2015-10-06,1,1,2015-10-06,0,1
87,2015-10-04,1,2015-10-04,0,,0,"3,793",2015-10-15,1,1,2015-10-15,11,1
21,2015-10-03,0,2015-10-03,0,2015-10-14,1,"3,793",2015-10-14,1,0,2015-10-14,11,1
61,2015-10-02,1,2015-10-02,0,2015-10-10,1,"3,793",2015-10-18,1,2,2015-10-18,16,1
75,2015-10-01,1,2015-10-01,0,,0,"3,793",2015-10-11,1,1,2015-10-11,10,1
87,2015-10-12,1,2015-10-12,0,,0,"3,793",2015-10-12,1,1,2015-10-12,0,1
83,2015-07-03,0,2015-07-03,0,2015-08-16,1,"3,793",2015-10-15,1,4,2015-10-16,105,1
87,2015-06-20,1,2015-07-02,0,2015-08-14,1,"3,793",2015-10-13,1,4,2015-10-14,104,1
11,2015-10-10,0,2015-10-10,0,2015-10-10,1,"3,793",2015-10-10,2,1,2015-10-10,0,1
75,2015-10-07,1,2015-10-07,0,,0,"3,793",2015-10-07,1,1,2015-10-07,0,1
45,2015-10-03,0,2015-10-03,0,2015-10-03,1,"3,793",2015-10-03,1,1,2015-10-09,6,1
13,2015-10-11,0,2015-10-11,3,2015-11-07,1,"3,793",2015-11-07,1,0,,,0
11,2015-10-09,0,2015-10-09,0,2015-10-09,1,"3,793",2015-10-09,1,1,2015-10-12,3,1
12,2015-10-01,1,2015-10-01,1,2015-10-31,1,"3,793",2015-11-07,1,1,,,0
82,2015-10-05,1,2015-10-05,0,,0,"3,793",2015-10-15,1,3,2015-10-15,10,1
11,2015-09-28,0,2015-09-28,2,2015-10-31,1,"3,793",2015-11-07,1,1,,,0
91,2015-07-30,1,2015-07-30,0,2015-08-09,1,"3,793",2015-10-09,1,1,2015-10-09,71,1
31,2015-10-10,0,2015-10-10,4,2015-11-07,1,"3,793",2015-11-07,2,0,,,0
88,2015-10-12,1,2015-10-12,0,,0,"3,793",2015-10-12,1,1,2015-10-12,0,1
12,2014-09-04,1,2014-09-04,160,2015-11-07,1,"3,795",2015-11-07,1,0,,,0
21,2015-10-10,1,2015-10-10,0,,0,"3,793",2015-10-20,1,3,2015-10-20,10,1
46,2015-10-05,0,2015-10-05,1,2015-10-31,1,"3,793",2015-11-07,1,1,,,0
11,2014-08-25,0,2014-08-25,0,2015-08-12,1,"3,795",2015-10-11,1,2,2015-10-12,413,1
61,2015-10-10,0,2015-10-10,4,2015-11-07,1,"3,793",2015-11-07,2,0,,,0
47,2015-09-28,1,2015-09-28,0,,0,"3,793",2015-10-15,1,4,2015-10-15,17,1
81,2015-06-27,1,2015-06-27,7,2015-11-07,1,"3,793",2015-11-07,1,0,,,0
21,2015-10-05,1,2015-10-05,0,,0,"3,793",2015-10-15,1,2,2015-10-15,10,1
79,2015-09-29,1,2015-09-29,2,2015-10-31,1,"3,793",2015-11-07,1,1,,,0
11,2015-09-29,0,2015-09-29,0,2015-10-06,1,"3,793",2015-10-06,1,0,2015-10-07,8,1
45,2014-10-02,0,2014-10-02,356,2015-11-07,1,"3,795",2015-11-07,1,0,,,0
64,2015-10-09,1,2015-10-09,0,2015-10-15,1,"3,793",2015-10-15,1,0,2015-10-15,6,1
