id,product,channel,free_user,user_plan,t,c
3290,B,CC,0,0,0,1
5377,B,HH,1,0,9,0
4369,B,HH,1,0,5,0
1396,B,GG,1,1,17,0
229,A,DD,1,2,6,0
588,A,FF,1,1,9,0
3880,B,GG,1,1,23,0
3021,B,BB,0,0,9,0
1645,B,HH,1,0,0,1
606,B,GG,1,1,2,0
886,B,CC,1,0,0,1
4802,A,FF,1,1,24,0
169,B,CC,1,0,0,1
2943,B,CC,1,0,0,1
1241,B,II,0,1,9,0
580,A,FF,1,1,27,0
1134,B,CC,0,0,5,1
3077,B,HH,1,0,0,1
1257,B,HH,1,0,3,1
4325,B,BB,0,0,9,0
2183,B,HH,1,1,0,1
1912,B,HH,1,0,0,1
3995,B,GG,1,1,30,0
99,B,CC,1,0,0,1
919,B,CC,1,0,0,1
5208,B,CC,1,0,1,0
121,B,CC,1,0,0,1
3923,B,GG,0,1,3,1
3291,B,CC,0,0,0,1
2976,B,CC,1,2,9,1
726,B,GG,0,1,9,0
4004,B,GG,1,0,4,0
5286,B,CC,1,0,11,0
123,B,HH,1,1,5,0
1770,B,CC,1,0,0,1
4114,B,CC,0,1,9,0
2524,B,CC,1,0,0,1
3129,B,BB,0,0,9,0
2214,B,HH,1,0,0,1
384,B,II,0,0,9,0
3456,B,II,0,1,9,0
1528,B,GG,1,0,1,0
1247,B,HH,1,0,0,1
1940,B,HH,1,0,2,1
4293,B,BB,0,1,9,0
4022,B,GG,1,0,1,0
1867,B,HH,1,0,1,1
2074,B,HH,1,1,21,0
4515,B,II,0,1,9,0
2197,B,II,1,1,17,0
5500,B,HH,1,1,22,0
3283,B,HH,1,1,9,0
1102,B,HH,1,1,8,0
1834,B,BB,0,0,9,0
1076,B,CC,1,0,0,1
5065,B,GG,1,1,16,0
4751,A,FF,1,1,25,0
1500,B,GG,1,1,10,0
5585,B,II,0,1,9,0
2068,B,HH,1,0,22,0
2502,B,CC,0,1,6,1
1838,B,HH,1,0,0,1
1630,B,HH,1,0,0,1
1378,B,GG,0,1,9,0
2011,B,HH,1,1,15,0
3280,B,CC,1,0,0,1
429,B,II,0,0,9,0
1771,B,CC,1,0,13,1
756,B,GG,1,0,10,0
973,B,HH,1,0,0,1
3062,B,HH,1,0,0,1
5032,B,GG,1,1,13,0
296,B,AA,0,0,9,0
3943,B,GG,0,0,0,1
2335,B,II,0,1,9,0
2125,B,CC,1,0,0,1
5853,A,FF,1,1,30,0
510,B,HH,1,0,2,1
570,A,FF,1,1,9,0
714,B,GG,1,1,6,0
14,B,CC,1,0,0,1
3590,B,II,0,1,9,0
3918,B,GG,1,1,16,0
5775,A,FF,1,1,9,0
737,B,GG,0,1,9,0
2916,B,CC,0,1,6,1
4781,A,FF,1,1,31,0
778,B,GG,1,1,17,0
632,B,GG,1,1,5,0
269,A,DD,1,1,11,0
547,B,HH,1,0,0,1
1095,B,CC,1,0,0,1
2621,B,GG,1,1,21,0
4440,B,HH,1,1,9,0
1798,B,CC,1,1,4,1
472,B,II,0,0,9,0
3139,B,HH,1,0,0,1
990,B,HH,1,0,2,1
3033,B,BB,0,1,9,0
1322,B,HH,0,0,0,1
5347,B,HH,1,1,9,0
2065,B,CC,1,0,0,1
4299,B,BB,0,0,9,0
5894,A,FF,1,1,25,0
603,B,CC,0,0,6,1
2024,B,HH,1,1,22,0
510,A,FF,1,1,24,0
1094,B,HH,0,1,9,0
1720,B,CC,0,0,9,0
3972,B,GG,1,0,1,1
1187,B,II,0,1,9,0
1111,B,CC,1,0,0,1
3886,A,DD,1,0,7,1
5480,B,HH,1,0,9,0
5991,B,GG,1,1,17,0
4664,B,II,0,0,9,0
5644,B,II,1,0,23,0
3672,A,FF,1,1,24,0
5439,B,HH,1,1,18,0
377,B,CC,0,0,0,1
329,B,AA,0,1,9,0
2033,B,HH,1,0,2,1
2752,B,HH,1,0,0,1
1570,B,HH,1,1,7,1
3720,B,HH,1,1,6,1
1570,B,GG,1,1,2,0
1783,B,CC,1,1,22,1
2956,B,CC,1,1,31,0
4485,B,II,0,1,9,0
1586,B,GG,1,0,1,0
1558,B,GG,1,1,4,0
2803,B,CC,1,1,16,0
5846,A,FF,1,1,4,0
2110,B,CC,1,0,0,1
521,B,HH,0,1,5,1
2105,B,CC,1,0,0,1
1814,B,BB,0,0,9,0
4017,B,GG,1,1,22,0
2882,B,CC,0,0,9,0
2276,B,CC,1,0,0,1
893,B,CC,1,1,7,0
996,B,HH,1,0,2,1
1769,B,CC,1,0,0,1
2722,B,GG,1,1,2,0
1787,B,CC,1,0,0,1
2420,A,FF,1,1,9,0
4564,B,II,1,1,6,0
4814,A,FF,1,1,24,0
1951,B,HH,1,1,3,1
5222,B,CC,0,0,9,0
201,B,CC,1,0,1,1
5981,B,GG,1,0,1,0
681,B,GG,1,1,23,0
5163,B,CC,0,0,9,0
4449,B,HH,1,1,25,0
811,B,HH,1,0,3,1
3035,B,BB,0,0,9,0
1844,B,HH,1,0,1,1
3539,B,CC,1,1,2,1
3246,B,HH,1,0,10,0
1411,B,GG,1,1,5,0
1774,B,CC,1,1,1,1
243,B,II,0,0,1,1
2927,B,CC,1,0,0,1
2786,B,HH,1,0,0,1
451,B,II,1,1,7,0
1194,B,HH,1,0,0,1
436,B,CC,0,1,0,1
3399,B,HH,1,1,23,0
587,A,FF,1,1,9,0
5291,B,CC,0,0,9,0
1369,B,GG,1,0,1,0
1873,B,BB,0,1,9,0
3981,B,GG,1,1,0,1
3296,B,CC,0,0,0,1
2278,B,II,0,1,9,0
150,B,HH,1,0,22,0
1033,B,BB,0,0,9,0
3623,A,FF,1,1,18,1
2018,B,HH,1,1,8,0
1294,A,FF,1,1,24,0
2979,B,CC,1,0,8,1
3440,B,HH,1,1,2,1
5052,B,GG,1,1,6,0
2842,B,CC,0,1,9,0
3444,B,HH,1,0,0,1
2259,B,HH,1,0,0,1
537,B,HH,1,0,0,1
2013,B,HH,1,1,17,0
2505,B,CC,0,0,6,1
5408,B,HH,1,1,22,0
3606,A,FF,1,1,0,1
4843,A,FF,1,1,2,0
5246,B,CC,0,1,9,0
5645,B,II,0,1,9,0
5481,B,HH,1,1,5,0
4492,B,II,1,0,1,0
1526,B,HH,1,0,0,1
532,A,FF,1,1,24,0
1735,B,CC,1,0,1,1
122,B,HH,1,1,16,0
1953,B,HH,1,0,22,0
2429,B,CC,0,0,0,1
1633,B,HH,1,0,2,1
656,B,CC,1,0,0,1
694,B,GG,1,1,6,0
404,B,II,1,1,20,0
5681,B,II,0,0,9,0
2638,B,GG,1,1,17,0
5671,B,II,1,0,8,0
3118,B,BB,0,0,9,0
1524,B,GG,0,1,9,0
3540,B,CC,1,0,0,1
2616,B,CC,1,0,22,1
1123,B,HH,1,1,5,0
1510,B,GG,1,1,12,0
1705,B,CC,1,1,27,0
2795,B,CC,0,0,9,0
3367,B,HH,1,1,2,1
326,B,II,1,0,0,1
872,B,CC,0,0,9,0
1537,B,GG,1,1,17,0
158,B,HH,1,1,22,0
466,B,II,0,0,9,0
3263,B,HH,0,0,9,0
1083,B,HH,1,0,10,0
2596,B,CC,1,0,0,1
32,B,BB,0,0,9,0
1230,B,II,1,1,5,0
713,B,BB,0,0,0,1
3914,B,JJ,1,0,1,1
3481,B,II,0,0,9,0
4103,B,CC,1,1,23,0
134,B,CC,1,0,0,1
3943,B,GG,1,1,23,0
1038,B,HH,1,0,1,1
2973,B,CC,1,1,1,1
1613,B,CC,1,1,2,0
1450,B,GG,1,1,2,0
5046,B,GG,1,1,17,0
2326,B,CC,1,1,0,1
1074,B,HH,0,0,9,0
4302,B,BB,0,0,9,0
3031,B,BB,0,0,9,0
460,B,II,1,1,7,0
1858,B,BB,0,0,9,0
902,B,CC,0,0,9,0
2517,A,FF,1,1,1,0
2386,A,FF,1,1,16,0
2569,B,GG,1,0,2,0
1296,A,FF,1,1,16,0
2233,B,II,0,0,9,0
2618,B,CC,1,0,26,1
3337,B,HH,1,0,22,0
2377,B,CC,1,0,0,1
1666,B,CC,0,0,9,0
2774,B,CC,1,1,24,0
2943,B,CC,1,1,27,0
2601,B,GG,1,1,2,0
4538,B,II,1,0,1,0
1128,B,CC,1,0,2,1
1965,B,HH,1,0,0,1
4714,A,FF,1,1,26,0
1679,B,HH,1,1,16,1
4841,A,FF,1,1,16,0
1097,B,HH,1,1,9,0
5549,B,II,0,1,9,0
1455,B,CC,1,0,12,1
2309,B,II,0,0,9,0
3013,B,CC,1,0,0,1
1146,B,HH,1,1,21,0
2983,B,CC,1,0,3,1
3,B,BB,0,1,9,0
4901,B,GG,0,1,9,0
961,B,CC,1,0,0,1
1454,B,GG,1,0,2,0
3642,A,FF,1,1,25,0
2281,B,CC,1,0,0,1
3507,B,CC,0,0,0,1
1281,B,HH,1,0,2,1
2693,B,HH,1,0,2,1
3961,B,GG,1,1,12,1
4701,A,FF,1,0,1,0
3695,A,FF,1,1,31,0
2691,B,GG,1,1,9,0
2410,A,FF,1,1,25,0
4597,B,II,0,0,9,0
1175,B,II,1,0,9,0
1254,B,HH,1,0,0,1
4395,B,HH,1,1,5,0
612,B,CC,0,1,5,1
2351,B,CC,1,0,0,1
3792,B,CC,1,0,0,1
4794,A,FF,1,1,24,0
1298,A,FF,1,1,9,0
721,B,BB,0,1,0,1
620,B,CC,1,0,0,1
2286,B,CC,0,1,1,1
3147,B,BB,0,0,9,0
2475,A,FF,1,1,16,0
4488,B,II,0,0,9,0
2149,B,CC,1,1,5,1
2227,B,HH,1,0,0,1
982,B,HH,1,0,1,1
5560,B,II,0,1,9,0
1299,A,FF,1,1,22,0
3104,B,BB,0,0,9,0
2515,B,CC,1,0,0,1
3096,B,HH,1,0,0,1
106,B,BB,0,0,9,0
695,B,CC,0,0,3,1
2871,B,HH,1,1,0,1
4894,B,GG,1,0,4,0
3247,B,CC,1,0,0,1
2580,B,CC,1,1,22,1
440,B,II,0,1,9,0
3103,B,HH,1,0,0,1
3080,A,BB,1,1,25,0
5156,B,CC,1,0,3,0
1800,B,BB,0,0,9,0
5053,B,GG,1,1,13,0
2231,B,HH,1,0,1,1
3069,B,HH,1,0,2,1
1803,B,BB,0,0,9,0
5791,A,FF,1,1,25,0
323,B,II,1,0,1,1
30,B,BB,0,0,9,0
649,B,CC,1,0,0,1
2759,B,HH,1,0,3,1
4045,B,GG,1,1,10,0
574,A,FF,1,1,29,0
1113,B,CC,1,0,0,1
5011,B,GG,0,1,9,0
1981,B,HH,1,0,1,1
3955,B,GG,1,0,6,0
1395,B,GG,1,1,23,0
2106,B,CC,1,0,0,1
3139,B,BB,0,1,9,0
3847,B,CC,1,0,0,1
3838,A,FF,1,1,9,0
4380,B,HH,0,1,9,0
1442,B,GG,1,0,1,0
3184,B,BB,0,0,9,0
225,A,DD,1,1,6,0
1542,B,GG,1,1,10,0
2077,B,CC,1,1,2,1
772,B,GG,1,0,1,0
2062,B,HH,1,1,5,0
2507,A,FF,1,1,9,0
1072,B,HH,1,1,5,0
1804,B,CC,1,1,2,1
16,B,CC,1,0,0,1
5085,B,GG,1,0,1,0
490,B,AA,0,1,0,1
2919,B,CC,1,0,0,1
2825,B,HH,1,1,2,1
5010,B,GG,0,1,9,0
3436,B,II,1,1,4,0
766,B,GG,0,0,9,0
1822,B,CC,1,0,0,1
5064,B,GG,1,0,9,0
1830,B,CC,1,1,8,1
2387,B,CC,0,0,1,1
568,B,HH,1,0,2,1
153,B,CC,0,1,0,1
2392,A,FF,1,1,31,0
2971,B,CC,0,0,9,0
879,B,CC,0,0,9,0
3946,B,GG,1,1,9,0
5510,B,HH,1,1,18,0
2484,B,CC,0,0,0,1
1519,B,GG,1,0,1,0
47,B,CC,1,0,0,1
244,A,DD,1,1,25,0
2090,B,HH,1,0,8,0
2850,B,HH,1,1,1,1
1625,B,CC,1,0,24,0
4724,A,FF,1,1,29,0
2603,B,GG,1,1,6,0
3784,B,CC,1,0,0,1
1379,B,HH,1,1,5,1
437,B,II,0,0,9,0
5904,A,FF,1,1,24,0
1122,B,CC,1,0,0,1
2203,B,II,0,0,9,0
231,B,II,1,0,5,1
1064,B,HH,0,0,9,0
5887,A,FF,1,1,25,0
519,B,HH,1,0,4,1
2399,B,CC,1,0,0,1
1389,B,GG,1,0,2,0
2401,A,FF,1,1,9,0
1656,B,HH,1,0,1,1
1539,B,GG,1,1,16,0
666,B,CC,1,1,19,1
3797,A,FF,1,1,16,0
3360,B,HH,1,0,2,1
3823,B,CC,1,0,0,1
1956,B,HH,1,1,8,0
4274,B,CC,1,1,27,0
2127,B,CC,1,0,0,1
4900,B,GG,1,1,17,0
1448,B,GG,1,0,1,0
3039,B,HH,1,0,0,1
1818,B,CC,1,1,3,1
5170,B,CC,1,1,6,0
3,B,CC,0,1,7,1
1010,B,BB,0,0,9,0
1447,B,GG,1,1,6,0
2992,B,BB,1,1,9,0
324,B,AA,0,0,9,0
3569,A,FF,1,1,8,1
3668,B,HH,1,0,0,1
1207,B,HH,0,0,0,1
3577,B,II,1,0,19,0
1120,B,HH,1,1,22,0
1319,A,FF,1,1,16,0
2181,B,HH,1,0,0,1
3334,B,CC,1,0,0,1
3454,B,HH,1,0,0,1
895,B,CC,1,0,21,1
2228,B,II,0,1,9,0
5218,B,CC,1,1,31,0
1045,B,HH,0,0,9,0
3654,A,FF,1,1,0,1
3526,B,II,1,1,17,0
3639,A,FF,1,1,0,1
3251,B,HH,1,0,5,0
2622,B,CC,1,0,0,1
3611,A,FF,1,1,11,1
4268,B,CC,0,0,9,0
4217,B,CC,1,1,25,0
1545,B,GG,1,1,3,0
3726,B,HH,1,0,2,1
2174,B,HH,1,0,2,1
1392,B,HH,1,0,2,1
4110,B,CC,0,0,9,0
923,B,CC,0,0,9,0
1504,B,CC,1,0,0,1
3736,B,HH,1,0,0,1
913,B,CC,1,0,0,1
1186,B,HH,1,0,0,1
3524,B,CC,1,0,0,1
4,B,CC,1,1,9,1
4493,B,II,0,1,9,0
5862,A,FF,1,1,31,0
3751,B,HH,1,0,0,1
1360,A,FF,1,1,24,0
5722,B,II,1,0,8,0
3204,B,HH,1,0,0,1
1986,B,HH,1,0,1,1
5058,B,GG,1,1,2,0
2263,B,II,0,0,9,0
1547,B,GG,1,1,10,0
2924,B,CC,1,0,0,1
1223,B,HH,1,1,2,1
998,B,HH,1,0,2,1
1260,B,HH,1,0,1,1
269,B,II,1,0,0,1
4863,A,FF,1,1,16,0
2291,B,CC,0,1,0,1
3258,B,CC,0,1,2,1
1095,B,HH,1,1,16,0
2289,B,II,0,0,9,0
1819,B,BB,0,0,9,0
477,B,CC,0,0,6,1
1767,B,CC,1,0,0,1
3474,B,CC,1,0,1,1
2915,B,CC,0,0,9,0
1188,B,II,1,1,9,0
2827,B,HH,1,1,11,1
1229,B,II,1,1,28,0
714,B,BB,0,1,6,1
969,B,BB,0,0,9,0
4938,B,GG,0,1,9,0
4048,B,GG,0,1,9,0
1910,B,HH,1,1,22,0
2783,B,HH,1,0,2,1
3197,B,HH,1,0,0,1
3461,B,CC,1,0,2,1
2940,B,CC,1,1,1,1
601,B,HH,1,0,1,1
1200,B,HH,1,0,0,1
3384,B,HH,1,1,22,0
5110,B,CC,1,0,2,0
5234,B,CC,0,0,9,0
1256,B,HH,1,0,1,1
3503,B,II,1,1,29,0
2185,B,II,0,0,9,0
63,B,CC,1,1,15,1
712,B,BB,0,0,0,1
3618,B,II,0,1,9,0
2662,B,CC,1,0,0,1
1280,A,FF,1,1,22,0
3207,B,HH,1,0,0,1
1690,B,HH,1,1,18,1
5132,B,CC,0,0,9,0
1881,B,BB,0,0,9,0
2764,B,GG,1,0,1,0
1912,B,HH,1,1,22,0
2870,B,CC,0,0,9,0
1911,B,HH,1,0,2,0
1732,B,CC,1,1,28,0
1197,B,HH,1,0,0,1
359,B,II,1,0,0,1
1370,B,HH,1,0,0,1
5262,B,CC,0,1,9,0
3331,B,CC,1,0,0,1
1027,B,BB,0,0,9,0
826,B,CC,1,1,8,0
745,B,BB,0,0,0,1
953,B,BB,0,0,9,0
5096,B,GG,1,1,1,0
500,A,FF,1,1,24,0
1902,B,BB,0,0,9,0
3896,B,GG,1,0,4,0
1931,B,HH,0,0,9,0
4630,B,II,0,0,9,0
3644,A,FF,1,1,16,0
5524,B,HH,1,1,9,0
2212,B,II,0,0,9,0
2064,B,CC,1,0,3,1
2595,B,CC,1,0,3,1
2669,B,GG,1,1,16,0
3163,B,BB,0,0,9,0
297,B,II,1,0,0,1
2509,A,FF,1,1,9,0
2057,B,HH,1,0,3,0
4594,B,II,0,0,9,0
1806,B,BB,0,0,9,0
1572,B,GG,0,1,9,0
2011,B,HH,1,1,8,1
232,B,II,1,0,0,1
3170,B,HH,1,0,0,1
1044,B,BB,0,0,9,0
2159,B,II,1,1,19,0
3490,B,II,0,1,9,0
4251,B,CC,1,0,17,0
3318,B,CC,1,0,0,1
2271,B,CC,1,0,0,1
3075,B,BB,0,0,9,0
3846,B,CC,1,0,0,1
3250,B,HH,1,1,7,0
3135,B,BB,0,0,9,0
1329,A,FF,1,1,1,0
3835,A,FF,1,1,9,0
1892,B,BB,0,1,9,0
1222,B,HH,1,0,0,1
2217,B,II,0,0,9,0
471,B,II,0,0,9,0
1205,B,HH,0,0,0,1
1410,B,GG,1,0,12,0
1758,B,CC,0,0,9,0
1742,B,CC,0,0,9,0
1376,B,HH,1,0,0,1
5050,B,GG,0,1,9,0
642,B,CC,1,0,0,1
2206,B,HH,1,0,0,1
3578,B,II,0,0,9,0
2573,B,GG,1,1,16,0
726,B,BB,0,1,0,1
5389,B,HH,1,1,15,0
5416,B,HH,1,1,9,0
1308,A,FF,1,1,25,0
1540,B,HH,1,0,0,1
131,B,HH,1,1,8,0
187,B,HH,1,1,5,0
2158,B,CC,1,0,1,1
2511,A,FF,1,1,25,0
1264,B,HH,1,0,1,1
2226,B,II,0,0,9,0
1716,B,CC,0,0,9,0
240,A,DD,1,2,6,0
1019,B,BB,0,0,9,0
1998,B,HH,1,0,1,1
1219,B,HH,1,1,16,1
4136,B,CC,1,1,17,0
1860,B,HH,1,0,0,1
2697,B,GG,0,1,9,0
1267,B,HH,1,0,1,1
4291,B,BB,0,0,9,0
248,B,II,0,0,0,1
3484,B,II,1,0,29,0
363,B,AA,0,0,9,0
4270,B,CC,0,0,9,0
985,B,BB,0,0,9,0
3289,B,CC,1,0,1,1
473,B,II,0,1,9,0
1781,B,CC,1,0,12,0
2542,B,CC,1,1,0,1
210,B,HH,1,1,22,0
2546,B,CC,1,0,0,1
4690,A,FF,1,1,16,0
596,B,HH,1,0,0,1
1305,B,HH,1,0,0,1
2521,B,CC,1,0,0,1
1402,B,CC,0,0,0,1
184,B,HH,1,1,4,0
2040,B,HH,1,0,0,1
159,B,CC,0,0,0,1
2207,B,II,0,1,9,0
4669,B,II,1,0,1,0
1360,B,HH,1,0,0,1
655,B,CC,1,2,1,1
249,B,II,0,0,8,1
2656,B,GG,1,1,23,0
1599,B,CC,0,0,9,0
699,B,GG,1,0,4,0
3824,A,FF,1,1,29,0
5596,B,II,0,1,9,0
3939,B,GG,1,0,0,1
5111,B,CC,0,0,9,0
709,B,GG,1,0,1,0
137,B,HH,1,0,9,0
634,B,GG,1,1,23,0
4143,B,CC,0,0,9,0
3116,B,HH,1,0,1,1
456,B,II,0,0,9,0
1202,B,HH,0,0,0,1
1050,B,HH,1,0,1,1
2007,B,HH,1,1,8,0
1692,B,CC,0,0,9,0
2336,B,II,0,0,9,0
545,A,FF,1,1,25,0
3545,B,CC,0,2,0,1
2685,B,GG,1,1,6,0
4946,B,GG,0,1,9,0
1880,B,HH,1,0,1,1
2519,A,FF,1,1,27,0
3525,B,CC,1,1,26,1
904,B,CC,1,0,2,1
3839,A,FF,1,1,9,0
4803,A,FF,1,1,30,0
2479,B,CC,0,0,0,1
138,B,HH,1,1,5,0
3083,B,HH,1,0,0,1
5801,A,FF,1,1,4,0
2690,B,GG,1,1,29,0
3765,B,HH,1,1,16,1
2355,B,CC,0,1,0,1
3432,B,HH,1,1,4,1
393,B,II,1,1,15,0
2708,B,GG,1,1,13,0
366,B,II,1,0,2,1
3438,B,II,0,0,9,0
5893,A,FF,1,1,22,0
786,B,GG,1,1,22,0
1420,B,CC,0,0,7,1
2164,B,HH,1,0,0,1
2711,B,GG,0,1,12,0
275,B,II,0,0,0,1
3852,B,GG,1,1,17,0
629,B,GG,1,1,9,0
2457,A,FF,1,1,29,0
4732,A,FF,1,1,24,0
1284,A,FF,1,1,23,0
4613,B,II,1,1,20,0
1309,B,HH,1,0,0,1
1428,B,GG,1,1,9,0
3180,B,BB,1,0,9,0
3716,A,FF,1,1,29,0
4131,B,CC,1,1,31,0
1856,B,HH,1,0,18,1
3829,A,FF,1,1,22,0
2665,B,GG,1,0,1,0
630,B,GG,1,1,17,0
3353,B,HH,1,0,14,0
1741,B,CC,0,0,9,0
2993,B,CC,1,2,1,1
2799,B,HH,1,0,0,1
2416,B,CC,0,1,1,1
3278,B,CC,1,0,0,1
5273,B,CC,1,1,31,0
2664,B,CC,1,1,16,1
5754,A,FF,1,1,2,0
4157,B,CC,0,0,9,0
133,B,HH,0,0,9,0
1548,B,HH,0,1,0,1
2824,B,HH,1,1,3,1
1176,B,II,0,1,9,0
3061,B,BB,0,0,9,0
604,B,CC,0,0,6,1
5410,B,HH,1,1,22,0
2673,B,CC,1,0,0,1
5390,B,HH,0,0,9,0
1672,B,HH,1,1,4,1
3414,B,HH,1,0,9,0
203,B,CC,1,1,1,1
3849,B,CC,1,0,0,1
442,B,CC,0,1,0,1
3574,B,II,0,0,9,0
3634,B,II,0,1,9,0
4852,A,FF,1,1,2,0
3680,B,HH,1,0,6,1
1843,B,HH,1,0,0,1
5972,B,GG,1,1,9,0
5896,A,FF,1,1,24,0
946,B,CC,1,0,0,1
4057,B,GG,1,1,13,0
562,B,HH,1,0,0,1
1664,B,CC,0,0,9,0
5840,A,FF,1,1,4,0
5922,A,FF,1,1,27,0
1663,B,HH,1,0,0,1
3220,B,HH,1,0,0,1
2916,B,CC,1,0,4,0
2719,B,GG,1,0,17,0
5213,B,CC,0,1,9,0
1374,B,HH,1,1,13,1
2543,B,CC,1,1,2,1
3201,B,BB,0,0,9,0
4087,B,CC,1,1,15,0
3859,B,GG,1,1,2,0
987,B,BB,0,0,9,0
1245,B,HH,1,0,0,1
2053,B,HH,0,1,9,0
1792,B,CC,1,0,0,1
5373,B,HH,1,1,9,0
794,B,HH,1,0,17,1
2846,B,CC,0,0,9,0
5839,A,FF,1,1,4,0
279,B,II,1,0,0,1
394,B,II,0,1,9,0
196,B,HH,0,1,9,0
3228,B,HH,1,1,2,1
265,A,DD,1,1,26,0
1301,A,FF,1,1,16,0
35,B,CC,0,0,1,1
4300,B,BB,0,0,9,0
627,B,GG,1,1,22,0
1453,B,GG,1,1,9,0
2778,B,HH,1,0,2,1
4409,B,HH,1,1,15,0
2620,B,CC,1,1,3,1
2745,B,HH,1,0,25,1
1355,B,HH,0,1,5,1
2893,B,HH,1,1,2,1
2787,B,CC,0,0,9,0
1874,B,BB,0,0,9,0
5035,B,GG,1,1,19,0
235,A,DD,1,1,13,0
1035,B,HH,1,1,3,1
765,B,HH,1,0,0,1
5642,B,II,0,0,9,0
1487,B,CC,1,0,0,1
447,B,II,0,0,9,0
3760,B,HH,1,0,0,1
411,B,II,1,1,8,0
1629,B,CC,0,0,9,0
3174,B,HH,1,1,2,1
5548,B,II,0,1,9,0
3959,B,GG,0,1,9,0
2417,B,CC,1,1,24,1
1365,B,HH,1,0,0,1
5158,B,CC,0,0,9,0
4805,A,FF,1,1,24,0
618,B,GG,0,1,9,0
4740,A,FF,1,1,24,0
5537,B,HH,1,0,8,0
290,A,JJ,1,0,30,0
1139,B,CC,1,0,1,1
143,B,CC,1,0,0,1
768,B,GG,1,0,1,0
1456,B,CC,1,0,17,1
3648,A,FF,1,1,24,0
2172,B,HH,1,0,2,1
1959,B,HH,1,1,15,0
385,B,CC,1,0,0,1
1092,B,CC,1,1,2,1
3714,A,FF,1,1,16,0
1559,B,GG,1,1,23,0
3110,B,HH,1,0,2,1
314,B,AA,0,0,9,0
3867,B,GG,1,1,10,0
3361,B,HH,1,0,0,1
60,B,CC,1,0,0,1
3448,B,HH,1,0,0,1
5161,B,CC,1,0,19,0
3202,B,BB,0,0,9,0
658,B,CC,1,2,2,1
3991,B,GG,1,0,7,1
4772,A,FF,1,1,2,0
2278,B,CC,1,0,0,1
3164,B,HH,1,0,0,1
5614,B,II,0,0,9,0
467,B,II,0,0,9,0
152,B,CC,0,0,0,1
4977,B,GG,1,1,16,0
3870,B,GG,1,1,22,0
4226,B,CC,0,1,9,0
3516,B,II,0,1,9,0
2227,B,II,0,1,9,0
3013,B,BB,0,0,9,0
1364,B,HH,1,0,0,1
735,B,BB,0,0,0,1
1736,B,CC,1,0,10,0
5086,B,GG,1,1,4,0
1676,B,HH,1,1,4,1
3342,B,HH,1,1,22,0
799,B,HH,1,0,0,1
3098,B,BB,0,0,9,0
536,A,FF,1,1,24,0
1581,B,GG,1,1,6,0
2631,B,GG,0,1,9,0
1228,B,HH,1,0,0,1
4908,B,GG,1,1,17,0
319,B,II,1,0,16,1
3812,A,FF,1,1,16,0
3177,B,BB,0,0,9,0
1459,B,CC,1,0,0,1
682,B,CC,1,1,2,1
3947,B,GG,1,1,1,1
3802,A,FF,1,1,27,0
166,B,CC,1,1,7,1
2293,B,II,0,0,9,0
2712,B,GG,1,1,13,0
3485,B,II,1,0,29,0
4141,B,CC,1,0,2,0
611,B,CC,1,0,1,1
4024,B,GG,1,0,1,0
630,B,CC,1,0,0,1
51,B,CC,0,0,0,1
2722,B,HH,1,0,2,1
4231,B,CC,1,0,26,0
3773,A,FF,1,1,9,0
3444,B,II,1,1,7,0
4359,B,HH,1,0,9,0
5214,B,CC,1,0,5,0
3724,A,FF,1,1,24,0
2723,B,HH,1,0,2,1
2451,A,FF,1,1,31,0
1370,B,GG,1,1,13,0
1140,B,HH,0,0,9,0
4680,A,FF,1,1,16,0
2295,B,II,0,0,9,0
5332,B,HH,1,1,22,0
556,B,HH,1,0,1,1
4869,A,FF,1,1,16,0
4860,A,FF,1,1,2,0
1270,B,HH,1,0,1,1
3343,B,CC,1,0,0,1
4551,B,II,1,0,7,0
2218,B,II,0,1,9,0
1189,B,HH,1,0,0,1
633,B,CC,1,0,0,1
3257,B,CC,1,0,11,1
691,B,GG,1,1,5,0
2974,B,CC,1,0,14,0
4600,B,II,0,0,9,0
1854,B,HH,1,0,8,1
2470,B,CC,1,0,0,1
3081,B,BB,0,0,9,0
367,B,AA,0,0,9,0
3427,B,II,0,0,9,0
304,B,AA,0,0,9,0
959,B,BB,0,0,9,0
852,B,HH,1,0,0,1
5592,B,II,1,0,9,0
5995,B,GG,1,1,20,0
4677,A,FF,1,1,24,0
4567,B,II,0,0,9,0
5985,B,GG,1,1,16,0
651,B,CC,1,0,0,1
2026,B,HH,1,1,5,0
3705,B,HH,1,1,7,1
4707,A,FF,1,1,24,0
2230,B,II,1,1,14,0
5356,B,HH,1,1,21,0
659,B,GG,1,1,22,0
5607,B,II,0,0,9,0
4808,A,FF,1,1,16,0
679,B,CC,1,0,1,1
2228,B,HH,1,0,0,1
2024,B,HH,1,0,0,1
1582,B,GG,0,1,9,0
1511,B,HH,1,0,1,1
5584,B,II,0,1,9,0
1060,B,HH,1,1,22,0
2768,B,HH,1,0,0,1
3477,B,II,0,1,9,0
5729,B,II,0,0,9,0
5553,B,II,0,0,9,0
2462,A,FF,1,1,29,0
215,B,II,1,0,3,1
321,B,AA,0,0,9,0
3413,B,HH,1,0,16,1
3635,B,II,0,1,9,0
72,B,CC,0,2,7,1
2303,B,CC,1,0,15,1
5173,B,CC,1,1,10,0
3183,B,HH,1,0,2,1
4646,B,II,0,1,9,0
